Datetime,0,1
2022-01-05 13:52:00-05:00,283.28,283.296
2022-01-05 13:53:00-05:00,283.377,283.331
2022-01-05 13:54:00-05:00,283.455,283.364
2022-01-05 13:55:00-05:00,283.562,283.41
2022-01-05 13:56:00-05:00,283.636,283.448
2022-01-05 13:57:00-05:00,283.669,283.474
2022-01-05 13:58:00-05:00,283.665,283.487
2022-01-05 13:59:00-05:00,283.672,283.503
2022-01-05 14:00:00-05:00,283.652,283.508
2022-01-05 14:01:00-05:00,283.621,283.508
2022-01-05 14:02:00-05:00,283.871,283.609
2022-01-05 14:03:00-05:00,283.781,283.595
2022-01-05 14:04:00-05:00,283.485,283.499
2022-01-05 14:05:00-05:00,283.131,283.367
2022-01-05 14:06:00-05:00,282.957,283.285
2022-01-05 14:07:00-05:00,282.842,283.218
2022-01-05 14:08:00-05:00,282.959,283.233
2022-01-05 14:09:00-05:00,282.853,283.174
2022-01-05 14:10:00-05:00,282.649,283.074
2022-01-05 14:11:00-05:00,282.405,282.953
2022-01-05 14:12:00-05:00,282.082,282.792
2022-01-05 14:13:00-05:00,281.776,282.626
2022-01-05 14:14:00-05:00,281.589,282.494
2022-01-05 14:15:00-05:00,281.533,282.406
2022-01-05 14:16:00-05:00,281.408,282.296
2022-01-05 14:17:00-05:00,281.357,282.211
2022-01-05 14:18:00-05:00,281.235,282.102
2022-01-05 14:19:00-05:00,281.144,282.005
2022-01-05 14:20:00-05:00,281.081,281.918
2022-01-05 14:21:00-05:00,280.975,281.816
2022-01-05 14:22:00-05:00,280.832,281.701
2022-01-05 14:23:00-05:00,280.752,281.607
2022-01-05 14:24:00-05:00,280.742,281.54
2022-01-05 14:25:00-05:00,280.644,281.444
2022-01-05 14:26:00-05:00,280.641,281.384
2022-01-05 14:27:00-05:00,280.752,281.37
2022-01-05 14:28:00-05:00,280.747,281.322
2022-01-05 14:29:00-05:00,280.749,281.281
2022-01-05 14:30:00-05:00,280.918,281.304
2022-01-05 14:31:00-05:00,280.99,281.302
2022-01-05 14:32:00-05:00,280.954,281.266
2022-01-05 14:33:00-05:00,280.852,281.204
2022-01-05 14:34:00-05:00,280.729,281.133
2022-01-05 14:35:00-05:00,280.61,281.059
2022-01-05 14:36:00-05:00,280.586,281.017
2022-01-05 14:37:00-05:00,280.574,280.981
2022-01-05 14:38:00-05:00,280.442,280.901
2022-01-05 14:39:00-05:00,280.287,280.81
2022-01-05 14:40:00-05:00,280.078,280.694
2022-01-05 14:41:00-05:00,279.982,280.613
2022-01-05 14:42:00-05:00,279.864,280.522
2022-01-05 14:43:00-05:00,279.771,280.439
2022-01-05 14:44:00-05:00,279.587,280.321
2022-01-05 14:45:00-05:00,279.441,280.213
2022-01-05 14:46:00-05:00,279.299,280.103
2022-01-05 14:47:00-05:00,279.322,280.052
2022-01-05 14:48:00-05:00,279.338,280.004
2022-01-05 14:49:00-05:00,279.46,280.0
2022-01-05 14:50:00-05:00,279.57,280.001
2022-01-05 14:51:00-05:00,279.703,280.018
2022-01-05 14:52:00-05:00,279.749,280.012
2022-01-05 14:53:00-05:00,279.712,279.978
2022-01-05 14:54:00-05:00,279.76,279.976
2022-01-05 14:55:00-05:00,279.626,279.911
2022-01-05 14:56:00-05:00,279.567,279.868
2022-01-05 14:57:00-05:00,279.521,279.829
2022-01-05 14:58:00-05:00,279.49,279.794
2022-01-05 14:59:00-05:00,279.482,279.769
2022-01-05 15:00:00-05:00,279.34,279.695
2022-01-05 15:01:00-05:00,279.212,279.621
2022-01-05 15:02:00-05:00,278.926,279.485
2022-01-05 15:03:00-05:00,278.675,279.351
2022-01-05 15:04:00-05:00,278.392,279.196
2022-01-05 15:05:00-05:00,278.063,279.015
2022-01-05 15:06:00-05:00,277.845,278.863
2022-01-05 15:07:00-05:00,277.596,278.695
2022-01-05 15:08:00-05:00,277.257,278.488
2022-01-05 15:09:00-05:00,277.057,278.323
2022-01-05 15:10:00-05:00,276.907,278.174
2022-01-05 15:11:00-05:00,276.91,278.081
2022-01-05 15:12:00-05:00,276.984,278.022
2022-01-05 15:13:00-05:00,277.116,277.994
2022-01-05 15:14:00-05:00,277.253,277.98
2022-01-05 15:15:00-05:00,277.229,277.917
2022-01-05 15:16:00-05:00,277.169,277.844
2022-01-05 15:17:00-05:00,277.138,277.782
2022-01-05 15:18:00-05:00,277.071,277.71
2022-01-05 15:19:00-05:00,276.924,277.608
2022-01-05 15:20:00-05:00,276.736,277.487
2022-01-05 15:21:00-05:00,276.512,277.349
2022-01-05 15:22:00-05:00,276.403,277.247
2022-01-05 15:23:00-05:00,276.406,277.185
2022-01-05 15:24:00-05:00,276.447,277.143
2022-01-05 15:25:00-05:00,276.386,277.069
2022-01-05 15:26:00-05:00,276.496,277.059
2022-01-05 15:27:00-05:00,276.485,277.013
2022-01-05 15:28:00-05:00,276.462,276.965
2022-01-05 15:29:00-05:00,276.3,276.868
2022-01-05 15:30:00-05:00,276.227,276.799
2022-01-05 15:31:00-05:00,276.221,276.754
2022-01-05 15:32:00-05:00,276.241,276.722
2022-01-05 15:33:00-05:00,276.381,276.738
2022-01-05 15:34:00-05:00,276.465,276.743
2022-01-05 15:35:00-05:00,276.514,276.741
2022-01-05 15:36:00-05:00,276.645,276.772
2022-01-05 15:37:00-05:00,276.814,276.825
2022-01-05 15:38:00-05:00,277.065,276.918
2022-01-05 15:39:00-05:00,277.243,276.994
2022-01-05 15:40:00-05:00,277.488,277.104
2022-01-05 15:41:00-05:00,277.775,277.238
2022-01-05 15:42:00-05:00,277.772,277.277
2022-01-05 15:43:00-05:00,277.892,277.358
2022-01-05 15:44:00-05:00,277.854,277.383
2022-01-05 15:45:00-05:00,277.837,277.412
2022-01-05 15:46:00-05:00,277.731,277.405
2022-01-05 15:47:00-05:00,277.697,277.416
2022-01-05 15:48:00-05:00,277.648,277.419
2022-01-05 15:49:00-05:00,277.538,277.395
2022-01-05 15:50:00-05:00,277.514,277.397
2022-01-05 15:51:00-05:00,277.461,277.386
2022-01-05 15:52:00-05:00,277.597,277.441
2022-01-05 15:53:00-05:00,277.665,277.478
2022-01-05 15:54:00-05:00,277.662,277.491
2022-01-05 15:55:00-05:00,277.716,277.524
2022-01-05 15:56:00-05:00,277.573,277.485
2022-01-05 15:57:00-05:00,277.462,277.45
2022-01-05 15:58:00-05:00,277.338,277.405
2022-01-05 15:59:00-05:00,277.062,277.298
2022-01-06 09:30:00-05:00,276.91,277.224
2022-01-06 09:31:00-05:00,277.144,277.288
2022-01-06 09:32:00-05:00,277.597,277.445
2022-01-06 09:33:00-05:00,277.958,277.59
2022-01-06 09:34:00-05:00,278.398,277.78
2022-01-06 09:35:00-05:00,278.692,277.935
2022-01-06 09:36:00-05:00,279.138,278.156
2022-01-06 09:37:00-05:00,279.558,278.384
2022-01-06 09:38:00-05:00,279.536,278.463
2022-01-06 09:39:00-05:00,279.614,278.572
2022-01-06 09:40:00-05:00,279.65,278.662
2022-01-06 09:41:00-05:00,279.72,278.761
2022-01-06 09:42:00-05:00,279.956,278.919
2022-01-06 09:43:00-05:00,280.215,279.092
2022-01-06 09:44:00-05:00,280.456,279.264
2022-01-06 09:45:00-05:00,280.597,279.405
2022-01-06 09:46:00-05:00,280.652,279.514
2022-01-06 09:47:00-05:00,280.473,279.532
2022-01-06 09:48:00-05:00,280.094,279.461
2022-01-06 09:49:00-05:00,279.635,279.338
2022-01-06 09:50:00-05:00,279.08,279.154
2022-01-06 09:51:00-05:00,279.01,279.123
2022-01-06 09:52:00-05:00,279.05,279.129
2022-01-06 09:53:00-05:00,278.953,279.088
2022-01-06 09:54:00-05:00,278.532,278.922
2022-01-06 09:55:00-05:00,278.272,278.797
2022-01-06 09:56:00-05:00,277.899,278.62
2022-01-06 09:57:00-05:00,277.454,278.401
2022-01-06 09:58:00-05:00,277.209,278.24
2022-01-06 09:59:00-05:00,276.997,278.086
2022-01-06 10:00:00-05:00,276.62,277.865
2022-01-06 10:01:00-05:00,276.388,277.687
2022-01-06 10:02:00-05:00,276.139,277.499
2022-01-06 10:03:00-05:00,275.707,277.238
2022-01-06 10:04:00-05:00,275.261,276.96
2022-01-06 10:05:00-05:00,274.827,276.673
2022-01-06 10:06:00-05:00,274.318,276.347
2022-01-06 10:07:00-05:00,273.974,276.07
2022-01-06 10:08:00-05:00,273.783,275.844
2022-01-06 10:09:00-05:00,273.497,275.585
2022-01-06 10:10:00-05:00,273.103,275.285
2022-01-06 10:11:00-05:00,272.723,274.982
2022-01-06 10:12:00-05:00,272.432,274.707
2022-01-06 10:13:00-05:00,272.334,274.502
2022-01-06 10:14:00-05:00,272.419,274.373
2022-01-06 10:15:00-05:00,272.716,274.338
2022-01-06 10:16:00-05:00,273.26,274.42
2022-01-06 10:17:00-05:00,274.06,274.63
2022-01-06 10:18:00-05:00,274.396,274.712
2022-01-06 10:19:00-05:00,274.424,274.699
2022-01-06 10:20:00-05:00,274.55,274.725
2022-01-06 10:21:00-05:00,274.416,274.663
2022-01-06 10:22:00-05:00,274.456,274.66
2022-01-06 10:23:00-05:00,274.565,274.685
2022-01-06 10:24:00-05:00,274.881,274.793
2022-01-06 10:25:00-05:00,275.378,274.984
2022-01-06 10:26:00-05:00,275.931,275.217
